comment,replies,date,user_name
I hope after Jan 20 2025 we never hear from Kamaltoeholla again,[],2024-11-08T21:00:48Z,@daverauti1170
Thank You 🙏♥️,[],2024-11-08T20:54:43Z,@butterflyliondance1111
聯合報紙本照片是經濟學家馬凱中華經濟研究員資 身與邱 毅吳惠林國立台大經濟學博士及美國周 立大學經濟學播適任經濟ˋ評論者川普勝選後的台灣與世界美國自ˋ今仍提供紙本報紙ˇ雜誌給全世界ˋ看如扭樂時報金融時報華爾街日報,[],2024-11-08T20:32:40Z,@BRIIANLEE
Holy cow did Barron have a growth spurt,[],2024-11-08T20:30:01Z,@kylepiccoli4762
im running out of tears. God hasn't given up on this Republic,[],2024-11-08T20:29:54Z,@btc1668
This song must played in every American classroom before class starts and all sing along to encourage pride in our country again,[],2024-11-08T20:17:36Z,@AntManWatts
Congratulations President Elect Donald J. Trump and the entire team for the victory.,[],2024-11-08T20:13:59Z,@paddylawubah3417
"God bless, from Amsterdam !! 🇳🇱✊🍀🥂",[],2024-11-08T20:12:27Z,@johndoodle4976
What's called the song of US?,[],2024-11-08T19:55:17Z,@igoryukka4617
Praise God from Whom all blessings flow! Give the Tithes and Offerings! God has blessed  President Trump!,[],2024-11-08T19:50:53Z,@WalterAnderson-gg1us
It seems my Trumpoline bounce back again,[],2024-11-08T19:48:10Z,@bemotivated6245
I can’t be the only who wishes they brought back the 2016 music.,"['@@Krayd-q5j which one was  that', '@  He had the soundtrack from Air Force One play as he came down.']",2024-11-08T19:10:42Z,@Krayd-q5j
"Congrat
Ualtions all the way from south africa...The world needs you,God bless you",[],2024-11-08T18:59:34Z,@phomolommekwa708
Love that YMCA song 😊,['@@Whitepeachyellowpeach4675 that’s what I was hoping to dance to in 2020 and for this election and I danced in bed when this was done'],2024-11-08T18:48:16Z,@Whitepeachyellowpeach4675
The hand of God is on President Trump ♥️♥️♥️🇺🇸🇺🇸🇺🇸,[],2024-11-08T18:39:25Z,@buonasera6185
Thank the Lord for Trump 🎉🎉🎉🎉,['Amen 🙏🏻'],2024-11-08T18:30:03Z,@setupgowireless9022
Wow 900 ran,[],2024-11-08T18:28:48Z,@setupgowireless9022
Congratulations 🎊 👏 💐 🥳 🎊,[],2024-11-08T18:03:16Z,@GarangAtakAmet-i7w
My Brave President Trump 🇺🇸🗽❤️,[],2024-11-08T17:55:34Z,@KristineYan-ed5jc
President trump and the First Lady sure have some great genes. They made some beautiful children. ❤️,[],2024-11-08T17:55:24Z,@Kay.1117
How can you not love this guy??,['Long story shot he’s a fasist'],2024-11-08T17:30:39Z,@kylerspeer1970
JANANI JANMA BHOOMISHCHA SWARGAADAPI GAREEYASI...,[],2024-11-08T17:18:36Z,@sangama2499
PRESIDENT TRUMP IS GREATEST OF AMERICAN CITIZANSHIP EVERYONE.,[],2024-11-08T17:08:44Z,@present6625
Glad to see that citizens are smarter than the Google AI censorship! Hopefully Trump/Kennedy fix the algorithmic AI monopolistic censorship of Google and other Social Media!,[],2024-11-08T16:45:55Z,@michaelgroves3460
"Thank God!!!! Thank God Trump is back.... things shouldn't have been what they were the last 4 years. We all know . President Trump will fix it. I wish and pray that President Trump can have the time to complete all the tasks he had planned for the USA, and all of us,   to make America strong again..",[],2024-11-08T16:43:23Z,@christinadahl384
Congratulation 👍,[],2024-11-08T16:41:55Z,@Phakdee2010
"So glad USA citizens recognized the fake media and bias censorship that was used to try and spread lies! Time to break up the corporate monopolies and end the Pharmaceutical controls  over media. Time for Kennedy to end Pharmaceutical ads, having the power to manipulate, control and censor truth in main stream fake media!!",[],2024-11-08T16:41:12Z,@michaelgroves3460
Welcome back 👍,[],2024-11-08T16:32:54Z,@ZinaButrusSamuel-m1p
"Can you see it now? No more alphabet soup agitprop, CRT, DIE, social justice crар near our government. No more🏳️‍🌈White House garden parties, embarrassing cross-dressers in high office, nor hoisting their flags at our embassies. Trump’s turning on the light, let’s watch these roaches scatter.",[],2024-11-08T16:32:47Z,@darkprince56
"Donald Trump's Electoral Landslide Victory is what I call a ""Trumpquake!""",[],2024-11-08T16:19:12Z,@Eccadairius
❤❤❤,[],2024-11-08T16:13:00Z,@ewavonseth8232
I am so happy for America🎉 all the way from Kenya,[],2024-11-08T16:05:54Z,@nasakazahra5847
"GOD BLESS AMERICA !!

 WE FIGHT WE WON
 .....................WE THE PEOPLE 🦅🦅🇺🇸🇺🇸🦅🦅🇺🇸🇺🇸🦅🦅🇺🇸🇺🇸🦅🦅🇺🇸🦅🇺🇸🦅🇺🇸🇺🇸🦅🇺🇸🦅🇺🇸🦅🇺🇸🦅🇺🇸🦅🇺🇸🦅🇺🇸🦅",[],2024-11-08T16:03:40Z,@BlairMiles-d1b
god bless you...freee Palestine,[],2024-11-08T15:59:51Z,@shazmeerify
Great speech with positivity always with love and trust which make strong positive karma. Glory to great country. Mr.Prasident   has this attitude always that is why he worn.,[],2024-11-08T15:48:15Z,@dukenight5404
Who is the blond red lips next to the vice,[],2024-11-08T15:45:50Z,@ackrite8139
Make America Great Depression again Trump 🤡,[],2024-11-08T15:24:58Z,@ЭркинБайгазиев-й7е
He overcame impossible odds!!!  This is absolutely incredible!  This is the greatest comeback in human history!  This man will prevent WWII!!🎉,[],2024-11-08T15:23:28Z,@PLKirby86
Holy crap!  Look at all those flags!!! 🤩,[],2024-11-08T15:20:37Z,@PLKirby86
All of India is happy for you Trump...all the best,[],2024-11-08T14:55:38Z,@reetubhardwaj8577
I  am so happy! 🎉,[],2024-11-08T14:48:27Z,@cindyl760
We The People made our choice!!! 🇺🇸🇺🇸🇺🇸 God bless President Trump!,[],2024-11-08T14:44:47Z,@alyssamejia-loscerbo7437
Not single POC,[],2024-11-08T14:27:48Z,@Lexus3377
AMAL-YA,[],2024-11-08T14:22:50Z,@waterboi4846
Congrats🎉,[],2024-11-08T14:19:22Z,@MansoorAhmed-c9r
美國總統川普世加強對美中台高 科技產業加強管制課高關稅加稅抑制克富人稅拉近貧富差距的問題美國總統布發展老AI或新AI,[],2024-11-08T14:17:30Z,@BRIIANLEE
"Love Lara, she’s an icon and wow Baron, just look at him.",[],2024-11-08T14:15:43Z,@pollyester6639
Amen! Happy Birthday America!🎉,[],2024-11-08T14:06:54Z,@josephcarroll1414
Two men in my life i admire the most 1st is my father who immigrated from Greece to the USA to give me a wonderful life and chance. And my president trump who has shown everyone that perseverance and dedication are the keys to achieving success. Never give up never surrender and always try for it’s never forgotten. Mr president thank you for what you have done in the past for me and my family and I’m proud of you and your accomplishments. I look forward to your next big challenge and watch you defeat it. May god bless you and your circle and cant wait to see what you accomplish on this journey.,[],2024-11-08T13:55:59Z,@anthonykontos7931
"He truly was the most persecuted political figure in history – his haters came out of the woodwork and did not want his policies that threatened their beliefs - Also believe that those that hated him, and those that became never Trumpers actually in the end, helped him win  – When he was shot at new voters came in for him as a result - in actuality, we can thank those who went after him relentlessly because it got the attention of Americans, who otherwise would not have come on board!",[],2024-11-08T13:43:52Z,@shea2221
I was literally listening to that song and started wondering if they were gonna play it at the election😂 I came to see and I was not disappointed 🎉🎉,[],2024-11-08T13:29:28Z,@lukeandminna
I like him❤,[],2024-11-08T13:20:28Z,@JustineNatukunda-x2c
"Vietnamese American for Trump is here. Congrats to DJT, 47th POTUS. We voted for you. Live the faith and keep the US strong.",[],2024-11-08T12:58:47Z,@peter.buena1116
Thank you so much President Trump!!!!! You are Great Man!!!!!,[],2024-11-08T12:37:29Z,@brandonhansford608
"conference October 22, 2016.
While working as an adult film actress, Drake says Trump invited her to the room where he was staying in Lake Tahoe. In the room, she says he grabbed, hugged and kissed her and two other women who accompanied her without permission. Later, she alleges that Trump called her and pressed her to return to his room, offering $10,000 at one point. Drake says she declined.

Jill Harth – 1992-1993. Story in the The New York Times on October 9, 2016.
A Florida businesswoman who partnered with Trump and later dated him. Harth alleged that he groped her under the table at dinner with her boyfriend then repeatedly got her alone, and it would turn into a ""wrestling match."" She sued Trump for breach of contract, sexual harassment and at one point attempted rape. She settled and then in 1998 dated Trump.

Cathy Heller – 1997. Story in the Guardian on October 15, 2016.
At a Mother's Day brunch for Mar-A-Lago club members' families in 1997, Heller alleges that when she was introduced to Trump, he grabbed her and tried to kiss her on the lips. Heller says she leaned back to avoid him and then he kissed her on the side of her mouth. CNN has reported Heller is a Democratic donor.

Ninni Laaksonen – 2006. Former Miss Finland. Story in Ilta-Sonomat on October 27, 2016. In English in the Telegraph.
Laaksonen told Finnish newspaper Ilta-Sonomat that Trump ""squeezed her butt"" as she and other pageant contestants stood next to him for a publicity photo, ahead of an appearance on The Letterman Show.

Jessica Leeds – Early 1980s. Story in The New York Times on October 12, 2016.
Leeds says she sat next to Trump in first class on an airplane and that he kissed her, groped her chest and reached up her skirt, leading her to move back to coach. ""He was like an octopus,"" she told The New York Times. In a NY Post report published October 14, 2016, a British man whose interview was arranged by the Trump campaign said that he was on the flight, that Leeds' account is false and he remembers Leeds acting inappropriately.

Mindy McGillivray – Jan. 24, 2003. Story in Palm Beach Post on October 12, 2016.
Working as an assistant to photographers at Mar-a-Lago in 2003, McGillivray charges that Trump nudged or grabbed her from behind.

Jennifer Murphy – 2004. Story in Grazia on October 12, 2016.
A former Miss USA and ""The Apprentice"" contestant, Grazia says that Trump kissed her on the lips after walking her to the elevators following a meeting in New York, which he said was to discuss a possible job.

Cassandra Searles – 2013. Made story public in Facebook post in early 2016.
Miss Washington 2013, Searles wrote on Facebook, ""He probably doesn't want me telling the story about that time he continually grabbed my ass and invited me to his hotel room.""

Natasha Stoynoff – December 2005. Story on People.com on October 12, 2016.
Stoynoff was a celebrity reporter covering Trump for People Magazine. She alleges that Trump assaulted her while she was at Mar-a-Lago interviewing him and Melania Trump for a story about their one-year anniversary. She alleges Trump took her to a private room, pushed her against the wall and aggressively kissed her. Stoynoff also says a staffer told her Trump was waiting for her the next day at a massage appointment.",[],2024-11-08T12:35:44Z,@SerenaD-q4t
"I'm Australian, was watching live in my living room and I LOVED the USA chant at the beginning. You Americans have more pride in your country than the rest. I hope our peoples will continue to be great allies and mates under President Trump. God bless Donald Trump.",[],2024-11-08T12:18:17Z,@plusplusplusplusp
God Bless Donald Trump and God Bless the USA 🇺🇸💕💌,[],2024-11-08T11:59:11Z,@karenhettrick3061
🎉❤🧢👑💖🇺🇸🕺,[],2024-11-08T11:57:55Z,@karenhettrick3061
"PRESIDENT DONALD TRUMP SHOULD OR MUST DO THE FOLLOWING….. (1.) PROCLAIM NOVEMBER 5, MAGA DAY, (2) MEETING WITH SENIOR CHRISTIAN PASTORS (true CHRISTIAN PASTORS who prayed for you) TO WRITE A LAW PROTECTING CHRISTIAN RIGHTS, NEVER TO TAX CHRISTIAN CHURCHES AND CHRISTIAN PASTORS FREE SPEECH, (3) MEETING WITH BLACK AMERICAN LEADERS HOW TO MAKE ALL BLACK AMERICANS LIVES BETTER (4) MEETINGS WITH GEN Z LEADERS, MUSLIMS LEADERS, JEWS LEADER, ORGANIZATIONS LEADERS… HOW TO UNITE AMERICANS, WHAT ARE THEIR PROBLEMS, THEIR SUGGESTIONS TO SOLVE THEIR PROBLEMS OR HOW TO MAKE THEIR LIVES BETTER. (5) MAKE SURE TO THANK HOLY ALMIGHTY GOD FOR SAVING YOUR LIFE, AND FOR WINNING AND HAVE A CHRISTIAN SERVICE AT THE WHITE HOUSE GROUND ASKING PASTOR FRANKLIN GRAHAM TO OFFICIATE THE SERVICE. …. I want to remind you president Donald Trump that you thank your family, and MAGA and very close friends BUT YOU DID NOT THANK THE CHRISTIAN PASTORS WHO PRAYED FOR YOU AND WHO ASKED THE MILLIONS CHRISTIANS TO VOTE AS SHOWN IN THE BIBLE, YOU DID NOT THANK YOUR SURROGATES VIVEK, TUCKER, TRUMP SUPER FANS, ETC…. IT IS NOT TOO LATE TO THANK THEM AND HOLY ALMIGHTY GOD…",[],2024-11-08T11:55:26Z,@urdujadelacueva3473
Thank you from Australia!!!🇦🇺 I’ll love you guys forever!,[],2024-11-08T11:53:03Z,@Thor.A-sy5ys
🇮🇶President Al-Fadl Lee from Iraq,[],2024-11-08T11:27:01Z,@majed5972
"May god save our country and its people, all of us, from this evil and his followers!! In Jesus name I pray!",[],2024-11-08T11:06:02Z,@dreamshaperdrennen1965
In all my life I’ve never heard a politician who actually talks like a human being! Remarkable.,[],2024-11-08T10:53:34Z,@mick947
Congratulations from Spain,[],2024-11-08T08:42:48Z,@TANIACANDELARIOVAZQUEZ
low borns,[],2024-11-08T08:37:39Z,@clinclangclangclin7195
"Congratulations!!!❤❤❤❤
Return America back to the people!!!",[],2024-11-08T08:13:48Z,@darinraydaneils957
We got our country back,[],2024-11-08T08:09:52Z,@barrybell_15
"God bless America 😇😇😇
CONGRATULATIONS from Thailand!!",[],2024-11-08T07:51:55Z,@TitithamSukhayaNarak
Congratulations from Spain,[],2024-11-08T07:48:51Z,@TANIACANDELARIOVAZQUEZ
"I love it, God bless America forever. Go ahead Mr President Donald Trump, make America Great Again.",[],2024-11-08T07:48:02Z,@TANIACANDELARIOVAZQUEZ
Trump Sing?,[],2024-11-08T07:46:18Z,@dolmee.dolmee
This man literally does not need this job as President but he fought for us anyway to get our country back! ❤❤ Thank you President Trump!,[],2024-11-08T07:27:59Z,@lenc3970
I’m not congratulating him 😡😤,"[""Pack it up, boys. Alex Williams doesn't wanna congratulate him. 😢😢😢"", '@ that’s right']",2024-11-08T07:27:56Z,@AlexandraWilliams-lp6qc
"𝗧𝗼𝗽 𝗦𝘁𝗼𝗿𝘆:
President-elect Donald J. Trump named his campaign manager Susie Wiles the White House chief of staff!",['I love Susie!!!! She’ll be great in his Cabinet.'],2024-11-08T07:06:40Z,@OpenSesh.1
"I'm not even American (yet...) and I am truely excited and happy for America, the America I grew up to love and which has a special place with my personal self like the majority of the good American people.
May god bless You and yours, America and its allies.",[],2024-11-08T07:03:11Z,@TwoToneProduc
"Yo trump , i need a visa🙃",[],2024-11-08T07:02:14Z,@urmom-b4v
Congratulations President Elect Donald J Trump...From Papua 🇵🇬 New Guinea...,[],2024-11-08T06:52:34Z,@amosjerry2297
Congreatulations from CHINA.  川建国同志~,[],2024-11-08T06:25:56Z,@eeveebiubiu6865
"As a Canadian, I congratulate my fellow American brothers and sisters for this magnificent victory. 🇨🇦🤝🇺🇸 For us, we are only one year away to reach this victory for our country with Pierre Poilievre.",[],2024-11-08T06:18:13Z,@ellsay8987
"The Greatest Comeback ☝️
Congratulations President Trump! 

- From Nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵",[],2024-11-08T06:14:16Z,@BikashKafle4u
I'm from Pennsylvania and finally feel proud that we voted for Mr. Trump.,[],2024-11-08T05:49:58Z,@marijorichards8944
Congratulations from South Africa 🇿🇦,[],2024-11-08T05:40:03Z,@susanstander7315
𝐈❤️𝐓𝐑𝐔𝐌𝐏🇮🇳🤝🇺🇲𝐈❤️𝐌𝐎𝐃𝐈 👉💪🚩🙏✅,[],2024-11-08T05:27:04Z,@mychoice5195
FROM INDIA I KNOW PRESIDENT TRUMP WILL WIN AND DO IT,[],2024-11-08T05:11:04Z,@SunilaRai-rf7xf
"President Donald Trump:
A True Patriot...
Thank God for Donald Trump.",[],2024-11-08T05:09:28Z,@marksimon2650
THANK YOU. I was trying to find a version withe music and walk-out,[],2024-11-08T05:07:09Z,@GrubWarp
GOD BLESS PRESIDENT DONALD J TRUMP AND HIS FAMILY,[],2024-11-08T05:06:21Z,@GaiusJuliusVerusMaximusII
I'm so proud of my country!🇺🇲 LFG Trump!,[],2024-11-08T05:04:05Z,@erichdewald5600
Trump is businessman not a war instigator.,[],2024-11-08T05:00:01Z,@redentorreyes1494
"ill, it must stink so bad on that stage.",[],2024-11-08T04:55:48Z,@mistresskeke
Modi supporters loves Trump very much,[],2024-11-08T04:21:48Z,@rajivsingh4734
"Mama is watching from heaven.  Trump’s back, Mama. She will rest more now. ❤❤❤",[],2024-11-08T04:18:35Z,@KimFsharpHarp
God bless America and are president 🙏 🙌,[],2024-11-08T04:18:20Z,@yenissnapp169
22:40 modi modi modi,[],2024-11-08T04:10:07Z,@AS-hy7tf
Thank God!🌞💥🙏,[],2024-11-08T04:09:25Z,@Jenny-bo4bb
Mahalo Trump,[],2024-11-08T04:07:44Z,@Billygoat808
One of the few presidents throughout history who has actually kept his campaign promises.,"['No wall, no peace in the middle east, no job growth, no health saving accounts, no pipeline, no infrastructure spending, no new manufacturing, made cuts to medicaid, no 4% economic growth, no paid leave, healthcare reform, no drop in spending, no deficit cuts, I mean wtf did he deliver on?… oh ya billionaire tax cuts..']",2024-11-08T04:07:07Z,@gentry8440
